Number of teeth,Comb spacing (Hz),Mean concentration (VMR),Standard deviation (VMR)
9,2300000000.0,0.009362813920895737,0.0008546624357920121
9,2400000000.0,0.009915477264990275,0.0009445504947944918
9,2500000000.0,0.010647175912856022,0.0004496553495020565
9,2600000000.0,0.010792616833817053,0.00027271870884529694
9,2700000000.0,0.011303655230651,0.00018366287698948032
9,2800000000.0,0.010568014472118413,0.00024241013990838222
10,500000000.0,0.0073001000204266,0.00040477411126812015
10,600000000.0,0.007848230981988374,0.00020317936771132553
10,700000000.0,0.008438325485006842,0.00014503257763953916
10,800000000.0,0.00873099913555694,0.0003226914177276978
10,900000000.0,0.008903052068888879,0.00020409921825869227
10,1000000000.0,0.009076954703791053,0.0003080046844925386
10,1100000000.0,0.009201595901535662,0.00034936368569915327
10,1200000000.0,0.009390205280562473,0.00036553675490475597
10,1300000000.0,0.009343600886236463,0.00034531363822441215
10,1400000000.0,0.009457525523884508,0.00037300451887662924
10,1500000000.0,0.009585169067765867,0.00035355904809859247
10,1600000000.0,0.009537638767531314,0.00036244706828400037
10,1700000000.0,0.009516746351961761,0.000468817786327648
10,1800000000.0,0.009435750773597883,0.0004365682671675299
10,1900000000.0,0.009535202187285251,0.0005690505164294413
10,2000000000.0,0.009841295065940156,0.00042924531733208094
10,2100000000.0,0.010006753341579432,0.0004877415603982673
10,2200000000.0,0.009884029863693685,0.0006164096956563591
10,2300000000.0,0.010300449457435582,0.0002506443904761808
10,2400000000.0,0.01036719472044102,0.00041113720831190034
10,2500000000.0,0.009633618635076498,0.0005813493412577175
11,400000000.0,0.007819612535005996,0.00040415744713558646
11,500000000.0,0.008340078419527882,0.00019493692644133914
11,600000000.0,0.008388683362133196,0.0002370072497433378
11,700000000.0,0.008784470743154504,0.00027882592901714974
11,800000000.0,0.009224605617409608,0.00033916296123232865
11,900000000.0,0.009225259099145192,0.00021871958258799936
11,1000000000.0,0.009416112167058644,0.00014523453313743234
11,1100000000.0,0.009373983502659448,0.00035639521954524436
11,1200000000.0,0.009577445012129402,0.0003569070725173775
11,1300000000.0,0.009780146977713887,0.00024459714710561116
11,1400000000.0,0.009916115419237832,0.00025629830335924204
11,1500000000.0,0.00977031870498369,0.00020322230506883836
11,1600000000.0,0.00959716406577664,0.00040715668312552326
11,1700000000.0,0.009542270240310582,0.0003762470828370305
11,1800000000.0,0.009724223360821509,0.0002502105726009107
11,1900000000.0,0.00977440121298396,0.0004708505042805207
11,2000000000.0,0.009796496221697636,0.0005216515846575696
11,2100000000.0,0.010104659497728062,0.00022402818448032043
11,2200000000.0,0.010181623597452647,0.000335504720545464
12,400000000.0,0.007530008768427356,0.0004781573452277548
12,500000000.0,0.008093352650921532,0.00023954919366381017
12,600000000.0,0.008617284884013126,0.0002109903816873311
12,700000000.0,0.00878546576176159,0.00019483653673188625
12,800000000.0,0.009258525944317211,0.0002517351234081033
12,900000000.0,0.00929494347540937,0.00026221164420300066
12,1000000000.0,0.009203249746001872,0.00020418381052748384
12,1100000000.0,0.009457662188368746,0.00041625439436881323
12,1200000000.0,0.00946416620608132,0.00039352435115125035
12,1300000000.0,0.009637401998895772,0.000367381839918367
12,1400000000.0,0.009711108088170184,0.00032037703062477247
12,1500000000.0,0.009774257389348154,0.00041003333205678774
12,1600000000.0,0.009754710094586786,0.0004560885466370468
12,1700000000.0,0.009694680232895613,0.00037798359045009575
12,1800000000.0,0.009926869860430882,0.00033564707820335016
12,1900000000.0,0.010000158279856727,0.0003708315682463575
12,2000000000.0,0.009625347210022445,0.00039909232592702927
13,400000000.0,0.008196902983715488,0.0002238985102312986
13,500000000.0,0.008442391006275831,0.00037496498244452264
13,600000000.0,0.0088565422498182,0.00015522302670312028
13,700000000.0,0.009296616997459551,0.00020095033401179392
13,800000000.0,0.009243504515740138,0.0003809711843121884
13,900000000.0,0.009587975246961445,0.00021259709700912336
13,1000000000.0,0.009550232884954078,0.0002885995828355629
13,1100000000.0,0.009592233857282206,0.0004195441779789676
13,1200000000.0,0.009710235510511356,0.0004550461031015225
13,1300000000.0,0.009828531603745864,0.0004678367013525747
13,1400000000.0,0.009973826022853646,0.000455710484641633
13,1500000000.0,0.00994094904448094,0.0002576855903028175
13,1600000000.0,0.010097701897791158,0.0003380317156196623
13,1700000000.0,0.009682974526280405,0.00027121700619459847
13,1800000000.0,0.009947669675071104,0.00024701428918855845
13,1900000000.0,0.009399998036886454,0.0002587512365627084
14,300000000.0,0.007212379028519773,0.0008014128175662932
14,400000000.0,0.00817421991710879,0.00021383342863880053
14,500000000.0,0.008615226302824802,0.00035742390920470637
14,600000000.0,0.009128827087751291,0.00022619206010105085
14,700000000.0,0.009124837154802133,0.00025394343364477354
14,800000000.0,0.00923921570528236,0.0003763138298290988
14,900000000.0,0.009457899839055525,0.0001699597884194578
14,1000000000.0,0.009557161724844705,0.00030226574378833503
14,1100000000.0,0.00959591056386522,0.00029344246239098486
14,1200000000.0,0.01008833690165477,0.0003237653435405756
14,1300000000.0,0.009964691204804962,0.00037638147815654096
14,1400000000.0,0.009958034826246001,0.0003068193622167204
14,1500000000.0,0.009669052767037811,0.00022064964870029718
14,1600000000.0,0.009747135247862738,0.00051571263742176
14,1700000000.0,0.010049792653631772,0.0004988007438472897
15,300000000.0,0.007958902261960488,0.0004091721921264204
15,400000000.0,0.008643681867175472,0.00025538249974061517
15,500000000.0,0.008873021046867472,0.00035037632019025317
15,600000000.0,0.009233094741160191,0.000248874157908
15,700000000.0,0.009427901057101515,0.000254335141642291
15,800000000.0,0.009492740538046652,0.0002982188667956271
15,900000000.0,0.009649852307682942,0.00026153521740543027
15,1000000000.0,0.009962464864036628,0.0003222077640932188
15,1100000000.0,0.010026984747169048,0.0002470696108893705
15,1200000000.0,0.010084732655758741,0.00030966990352626866
15,1300000000.0,0.009667419551658406,0.0003689949896864847
15,1400000000.0,0.009929368173679724,0.0004444687860359513
15,1500000000.0,0.009912828361129394,0.0003927983715896035
15,1600000000.0,0.009866496612007138,0.0002199271304704107
16,300000000.0,0.007772687658320412,0.0005415376065809671
16,400000000.0,0.00859711297119149,0.00022998574587841498
16,500000000.0,0.008999463605132785,0.0002803605093975965
16,600000000.0,0.009097723265051105,0.00026883314374220207
16,700000000.0,0.009314485901405229,0.00017639903715785412
16,800000000.0,0.009929484380887258,0.0003783514414310865
16,900000000.0,0.009813404340960638,0.0002280108926432318
16,1000000000.0,0.009867892728897208,0.00020990110857681187
16,1100000000.0,0.010151467457640385,0.0003091264929858314
16,1200000000.0,0.010139032998320582,0.00047630168278495064
16,1300000000.0,0.00974765362132391,0.0004296674089336258
16,1400000000.0,0.010173957541500196,0.00050939768639833
16,1500000000.0,0.00985819511642907,0.00027378238440262857
17,300000000.0,0.008290893743271919,0.0005710306272546941
17,400000000.0,0.008983402892105613,0.0002716549023721245
17,500000000.0,0.009200442619009578,0.0002719901019266972
17,600000000.0,0.009474578182826106,0.00022100316981591315
17,700000000.0,0.00950682571718552,0.0003258355335922284
17,800000000.0,0.00984829626597199,0.00030231602290171954
17,900000000.0,0.009730917026807952,0.0002515797559833917
17,1000000000.0,0.009900631487765177,0.00027675056616985685
17,1100000000.0,0.009832113683528123,0.00031701796906624587
17,1200000000.0,0.010069423634515554,0.000518771568686571
17,1300000000.0,0.01025681492118784,0.00028477143279426247
17,1400000000.0,0.009370719349538256,0.00022355314886563285
18,300000000.0,0.008014209597825278,0.0003018009005402923
18,400000000.0,0.008869909587544647,0.0002844724224534165
18,500000000.0,0.009266657472263162,0.00025752252888821897
18,600000000.0,0.009347669259295251,0.0002765804645474995
18,700000000.0,0.009563423645153366,0.00020485191992144374
18,800000000.0,0.009793542981608437,0.00036234675524755307
18,900000000.0,0.00981816394347645,0.00022973335493007332
18,1000000000.0,0.009877735170634217,0.00021862306030144454
18,1100000000.0,0.009905550244218981,0.00045070699082630045
18,1200000000.0,0.010229414810232351,0.0005877883787747612
18,1300000000.0,0.010219010100883798,0.000337050643105305
19,300000000.0,0.008616279862938406,0.00023931906201637315
19,400000000.0,0.00909701213468074,0.00037166174383113174
19,500000000.0,0.009336748925978163,0.00031772543482328386
19,600000000.0,0.009472707213272629,0.00013317573825985133
19,700000000.0,0.009841874094068823,0.00029709354268144325
19,800000000.0,0.009988307209680978,0.0005415123078614621
19,900000000.0,0.009906521580301097,0.0003446058798926714
19,1000000000.0,0.009969067426620327,0.0004566212086671224
19,1100000000.0,0.010035652598222436,0.00025727617565427684
19,1200000000.0,0.0098939526884521,0.0001958565302461441
20,300000000.0,0.008446427925099313,0.0003577138091889898
20,400000000.0,0.009135132134646347,0.0003662294942449091
20,500000000.0,0.009276923317399285,0.00041009788242717213
20,600000000.0,0.009628828876243157,0.00030522778716001353
20,700000000.0,0.009828660876629886,0.000390836579498381
20,800000000.0,0.009990137203991887,0.0003264128266973254
20,900000000.0,0.01002843911918792,0.0003496935096372276
20,1000000000.0,0.010051233906919286,0.00046609785005693425
20,1100000000.0,0.010011666255653435,0.000541246983240909
20,1200000000.0,0.010027203590805304,0.0003459066010707619
21,200000000.0,0.007574205229136996,0.0005241482082246972
21,300000000.0,0.008701702194167625,0.00029733312666561343
21,400000000.0,0.009355244030603118,0.0002760121731526631
21,500000000.0,0.00959817213855857,0.00016841979237377478
21,600000000.0,0.009837047510496695,0.00040395652290323386
21,700000000.0,0.009850955707468977,0.00039739966905334565
21,800000000.0,0.00971369921137392,0.00037014452790915095
21,900000000.0,0.009932540948149585,0.0003950146475291781
21,1000000000.0,0.010368397618535362,0.0006184807050177878
21,1100000000.0,0.010132493766610212,0.0002736596784476315
22,200000000.0,0.0076885367839868764,0.0003461563829611688
22,300000000.0,0.008638918870807128,0.0003310434199924964
22,400000000.0,0.009170358798721034,0.00031364683525914234
22,500000000.0,0.009444131608561399,0.00026892768111144065
22,600000000.0,0.009837107771362286,0.00022079264112528652
22,700000000.0,0.010007686837172096,0.00036592894706027033
22,800000000.0,0.009957117833049962,0.0004221220789616903
22,900000000.0,0.010130217829798461,0.0003181226426938602
22,1000000000.0,0.010118183179984083,0.0006261020450484143
23,200000000.0,0.008142836571183183,0.0005974809283918991
23,300000000.0,0.009025333502405506,0.00027191937262794285
23,400000000.0,0.00946793819385261,0.000253759870753463
23,500000000.0,0.009710226799714923,0.00042915364311195
23,600000000.0,0.009755794351109532,0.00029711056199032977
23,700000000.0,0.009996069106019242,0.000473017397050065
23,800000000.0,0.010123733190286015,0.00035537896118548597
23,900000000.0,0.009898360750724516,0.0001843219418572921
23,1000000000.0,0.00997230419947116,0.0003816284538596139
24,200000000.0,0.008088528039401419,0.00028190265846047115
24,300000000.0,0.009024872228321806,0.000428151557180722
24,400000000.0,0.009529116234886715,0.00042802357697163494
24,500000000.0,0.009574681693991885,0.00031979438567934283
24,600000000.0,0.009943576765984714,0.00037795802283516845
24,700000000.0,0.010145886086164995,0.0002657751121203255
24,800000000.0,0.009909124079090096,0.000402147399858002
24,900000000.0,0.010080128702780276,0.0002817639449081354
25,200000000.0,0.008186847816296255,0.0005395440838122176
25,300000000.0,0.009152492714010332,0.0002777847611838691
25,400000000.0,0.00962384903520758,0.00026926084714606516
25,500000000.0,0.009738339065787619,0.00021319116436571236
25,600000000.0,0.010071631786786514,0.0003261175673160778
25,700000000.0,0.010048882857659489,0.00022969421911018162
25,800000000.0,0.010168665752686778,0.0005149713559120157
25,900000000.0,0.010298840008101865,0.00011995729304434066
26,200000000.0,0.008190734181224141,0.0004503131731717779
26,300000000.0,0.009250126644290693,0.00034064276913237936
26,400000000.0,0.009636720744004491,0.00037244545085223153
26,500000000.0,0.009857837217154351,0.000295705085685174
26,600000000.0,0.010064444646210109,0.00022290553809661988
26,700000000.0,0.010167482447666734,0.00035443641534986986
26,800000000.0,0.010139145022243456,0.0005062012894644425
26,900000000.0,0.010283419971872685,0.0004155809764940541
27,200000000.0,0.008448120427725764,0.00035642353012232107
27,300000000.0,0.009216322800563895,0.00027935487412709254
27,400000000.0,0.009651645299123006,0.00043700544374489876
27,500000000.0,0.009823257535668914,0.0003058664581624718
27,600000000.0,0.00993992712739392,0.0003883222521869311
27,700000000.0,0.01006088036313159,0.0003962310713691307
27,800000000.0,0.010298382129509637,0.0005302768930103051
28,200000000.0,0.008637845207599066,0.0004382241709137343
28,300000000.0,0.009381184527594443,0.0002854320221739629
28,400000000.0,0.009921185307769602,0.00027324317503909525
28,500000000.0,0.009986558320273635,0.0004245072508701865
28,600000000.0,0.009908727929456336,0.00021684106169375506
28,700000000.0,0.010197767271390731,0.0005760427732472072
28,800000000.0,0.010389392015499849,0.0006545654260590575
29,200000000.0,0.008740410602641895,0.00030737069760005065
29,300000000.0,0.009769989072202733,0.00044431308447134
29,400000000.0,0.009688425130457961,0.00030193293279735464
29,500000000.0,0.010160064090166666,0.0004011825521812576
29,600000000.0,0.010353141763437046,0.0006063978410402506
29,700000000.0,0.01022615329773908,0.00022310601163279386
29,800000000.0,0.01054691888093348,0.00033152281664329097
30,200000000.0,0.008463918070740515,0.00029795123831381656
30,300000000.0,0.009441623709403135,0.0004454300931757597
30,400000000.0,0.009970804375850776,0.00047353866454419893
30,500000000.0,0.010112021885830953,0.00042746535929392624
30,600000000.0,0.01027784750366097,0.0005553522892949202
30,700000000.0,0.010170368323865472,0.0006141034087784671
